SID,NUM_TRANSACCION,PERIODO,TIPO_CARGO,MONTO,SALDO,FECHA_ACT
66,TXN-2023-000348,2020CA,Colegiatura,5800.4,0.0,2023-10-11
66,TXN-2024-000349,2020CA,Colegiatura,5965.97,0.0,2024-02-15
66,TXN-2025-000350,2020CA,Colegiatura,5446.61,0.0,2025-12-06
67,TXN-2020-000351,2021CA,Inscripción,5013.91,0.0,2020-03-06
67,TXN-2021-000352,2021CB,Colegiatura,4652.25,3387.57,2021-07-29
67,TXN-2022-000353,2021CC,Colegiatura,3820.37,0.0,2022-01-02
67,TXN-2023-000354,2022CA,Reinscripción,1841.94,0.0,2023-12-10
67,TXN-2024-000355,2022CB,Colegiatura,3858.37,0.0,2024-07-21
67,TXN-2025-000356,2022CC,Colegiatura,5754.61,0.0,2025-09-03
68,TXN-2020-000357,2022CA,Inscripción,4004.94,0.0,2020-10-21
68,TXN-2021-000358,2022CB,Colegiatura,4067.56,4014.28,2021-12-13
68,TXN-2022-000359,2022CC,Colegiatura,4509.3,0.0,2022-04-18
68,TXN-2023-000360,2023CA,Colegiatura,NULL,4036.68,2023-07-19
68,TXN-2024-000361,2023CB,Colegiatura,5925.92,0.0,2024-04-06
68,TXN-2025-000362,2023CC,Colegiatura,5248.83,658.02,2025-07-21
69,TXN-2020-000363,2022CA,Inscripción,3601.12,0.0,2020-11-16
69,TXN-2021-000364,2022CB,Colegiatura,4347.12,2600.24,2021-09-13
69,TXN-2022-000365,2022CC,Reinscripción,1815.36,533.01,2022-10-02
69,TXN-2023-000366,2023CA,Colegiatura,4451.23,0.0,2023-01-19
69,TXN-2024-000367,2023CB,Colegiatura,4923.44,0.0,2024-05-27
69,TXN-2025-000368,2023CC,Colegiatura,4719.58,0.0,2025-03-22
70,TXN-2020-000369,2020CA,Inscripción,4334.14,0.0,2020-12-11
70,TXN-2021-000370,2020CA,Colegiatura,4551.94,0.0,2021-10-14
70,TXN-2022-000371,2020CA,Colegiatura,5579.27,1217.92,2022-09-16
70,TXN-2023-000372,2020CA,Colegiatura,4234.9,3980.51,2023-05-09
70,TXN-2024-000373,2020CB,Colegiatura,6181.81,5484.66,2024-02-03
70,TXN-2025-000374,2020CC,Colegiatura,5855.61,0.0,2025-07-30
71,TXN-2020-000375,2023CA,Inscripción,2610.44,0.0,2020-05-01
71,TXN-2021-000376,2023CB,Colegiatura,4252.31,0.0,2021-01-30
71,TXN-2022-000377,2023CC,Colegiatura,4418.0,0.0,2022-05-07
71,TXN-2023-000378,2024CA,Reinscripción,1695.04,0.0,2023-04-25
71,TXN-2024-000379,2024CB,Colegiatura,4941.66,3541.47,2024-01-17
71,TXN-2025-000380,2024CC,Colegiatura,5060.21,0.0,2025-11-02
72,TXN-2020-000381,2021CA,Inscripción,3963.82,0.0,2020-07-02
72,TXN-2021-000382,2021CB,Colegiatura,5165.57,0.0,2021-08-29
72,TXN-2022-000383,2021CC,Colegiatura,5499.68,0.0,2022-08-31
72,TXN-2023-000384,2022CA,Colegiatura,5492.62,2119.81,2023-03-14
72,TXN-2024-000385,2022CB,Reinscripción,2125.7,0.0,2024-12-17
72,TXN-2025-000386,2022CC,Colegiatura,3944.55,0.0,2025-01-19
73,TXN-2020-000387,2023CA,Inscripción,5159.26,0.0,2020-05-24
73,TXN-2021-000388,2023CB,Reinscripción,3265.86,0.0,2021-11-30
73,TXN-2022-000389,2023CC,Colegiatura,4465.79,0.0,2022-02-08
73,TXN-2023-000390,2024CA,Colegiatura,4968.7,0.0,2023-05-24
73,TXN-2024-000391,2024CB,Colegiatura,6062.11,0.0,2024-03-16
73,TXN-2025-000392,2024CC,Colegiatura,6107.83,0.0,2025-02-10
74,TXN-2020-000393,2020CA,Inscripción,4356.21,2269.14,2020-01-24
74,TXN-2021-000394,2020CB,Reinscripción,1921.54,0.0,2021-05-15
74,TXN-2022-000395,2020CC,Reinscripción,2744.34,1003.62,2022-02-18
74,TXN-2023-000396,2021CA,Colegiatura,3846.91,0.0,2023-01-17
74,TXN-2024-000397,2021CB,Colegiatura,5389.23,0.0,2024-04-16
74,TXN-2025-000398,2021CC,Colegiatura,6163.92,0.0,2025-04-04
75,TXN-2020-000399,2024CA,Inscripción,4991.65,3068.01,2020-10-15
75,TXN-2021-000400,2024CB,Colegiatura,5999.33,0.0,2021-01-13
75,TXN-2022-000401,2024CC,Colegiatura,4728.55,0.0,2022-05-01
76,TXN-2020-000402,2020CA,Inscripción,3001.2,0.0,2020-02-24
76,TXN-2021-000403,2020CA,Colegiatura,5020.3,4555.08,2021-10-11
76,TXN-2022-000404,2020CA,Reinscripción,1906.06,0.0,2022-03-19
76,TXN-2023-000405,2020CA,Reinscripción,2577.97,0.0,2023-09-20
76,TXN-2024-000406,2020CB,Colegiatura,5154.01,2258.47,2024-04-14
76,TXN-2025-000407,2020CC,Colegiatura,3861.8,1376.05,2025-09-27
77,TXN-2020-000408,2024CA,Inscripción,4550.37,2858.06,2020-10-01
77,TXN-2021-000409,2024CB,Colegiatura,4647.17,0.0,2021-11-06
77,TXN-2022-000410,2024CC,Colegiatura,4751.59,0.0,2022-05-18
77,TXN-2023-000411,2025CA,Reinscripción,2789.97,2135.04,2023-06-12
77,TXN-2024-000412,2025CA,Colegiatura,4634.83,0.0,2024-09-15
78,TXN-2020-000413,2022CA,Inscripción,3371.39,1878.84,2020-05-09
78,TXN-2021-000414,2022CB,Colegiatura,4430.53,3182.71,2021-09-19
78,TXN-2022-000415,2022CC,Reinscripción,2460.45,0.0,2022-12-16
78,TXN-2023-000416,2023CA,Colegiatura,6012.83,0.0,2023-03-24
78,TXN-2024-000417,2023CB,Colegiatura,3966.07,0.0,2024-10-22
78,TXN-2025-000418,2023CC,Colegiatura,5025.76,938.45,2025-06-19
79,TXN-2020-000419,2024CA,Inscripción,2683.85,1751.9,2020-08-24
79,TXN-2021-000420,2024CB,Colegiatura,4839.43,0.0,2021-06-24
79,TXN-2022-000421,2024CC,Reinscripción,2825.04,0.0,2022-07-03
79,TXN-2023-000422,2025CA,Reinscripción,1588.29,0.0,2023-07-15
80,TXN-2020-000423,2023CA,Inscripción,4604.43,0.0,2020-02-07
80,TXN-2021-000424,2023CB,Reinscripción,2628.45,0.0,2021-04-29
80,TXN-2022-000425,2023CC,Colegiatura,5772.72,0.0,2022-11-28
80,TXN-2023-000426,2024CA,Reinscripción,2532.11,0.0,2023-12-04
80,TXN-2024-000427,2024CB,Colegiatura,5438.2,2317.35,2024-02-28
80,TXN-2025-000428,2024CC,Colegiatura,3958.7,0.0,2025-11-10
81,TXN-2020-000429,2023CA,Inscripción,3448.8,0.0,2020-06-05
81,TXN-2021-000430,2023CB,Reinscripción,3270.74,0.0,2021-09-15
81,TXN-2022-000431,2023CC,Colegiatura,5837.04,752.69,2022-12-02
81,TXN-2023-000432,2024CA,Colegiatura,NULL,0.0,2023-04-21
81,TXN-2024-000433,2024CB,Reinscripción,3338.28,2040.74,2024-04-03
81,TXN-2025-000434,2024CC,Reinscripción,2903.1,0.0,2025-12-17
82,TXN-2020-000435,2020CA,Inscripción,4433.92,521.06,2020-10-07
82,TXN-2021-000436,2020CA,Colegiatura,5837.11,2496.73,2021-07-03
82,TXN-2022-000437,2020CA,Colegiatura,6083.76,0.0,2022-02-12
82,TXN-2023-000438,2020CA,Colegiatura,4614.88,0.0,2023-03-25
82,TXN-2024-000439,2020CA,Colegiatura,6030.99,0.0,2024-03-17
82,TXN-2025-000440,2020CA,Reinscripción,3295.95,2085.53,2025-03-09
83,TXN-2020-000441,2020CA,Inscripción,3107.73,0.0,2020-09-27
83,TXN-2021-000442,2020CA,Colegiatura,5672.28,3380.47,2021-03-27
83,TXN-2022-000443,2020CA,Colegiatura,4905.89,3701.33,2022-02-16
83,TXN-2023-000444,2020CA,Colegiatura,4727.58,0.0,2023-05-25
83,TXN-2024-000445,2020CA,Colegiatura,4581.02,0.0,2024-04-25
83,TXN-2025-000446,2020CA,Colegiatura,4134.0,0.0,2025-05-17
84,TXN-2020-000447,2020CA,Inscripción,3916.07,0.0,2020-11-19
84,TXN-2021-000448,2020CB,Colegiatura,5065.73,0.0,2021-08-29
84,TXN-2022-000449,2020CC,Reinscripción,2624.53,0.0,2022-02-01
84,TXN-2023-000450,2021CA,Reinscripción,3242.31,0.0,2023-10-07
84,TXN-2024-000451,2021CB,Colegiatura,5148.46,1857.87,2024-01-26
84,TXN-2025-000452,2021CC,Colegiatura,3854.21,0.0,2025-07-01
85,TXN-2020-000453,2020CA,Inscripción,3673.19,0.0,2020-05-13
85,TXN-2021-000454,2020CA,Colegiatura,5090.72,3361.16,2021-05-22
85,TXN-2022-000455,2020CA,Colegiatura,5976.47,0.0,2022-09-15
85,TXN-2023-000456,2020CA,Colegiatura,4910.42,0.0,2023-11-13
85,TXN-2024-000457,2020CA,Colegiatura,5690.13,0.0,2024-03-18
85,TXN-2025-000458,2020CA,Colegiatura,4707.07,0.0,2025-12-08
86,TXN-2020-000459,2021CA,Inscripción,4769.28,0.0,2020-06-03
86,TXN-2021-000460,2021CB,Colegiatura,5848.15,5284.69,2021-05-17
86,TXN-2022-000461,2021CC,Colegiatura,5761.83,0.0,2022-05-09
86,TXN-2023-000462,2022CA,Colegiatura,4494.83,0.0,2023-10-03
86,TXN-2024-000463,2022CB,Colegiatura,4540.3,3865.68,2024-05-28
86,TXN-2025-000464,2022CC,Reinscripción,2130.6,0.0,2025-11-10
87,TXN-2020-000465,2025CA,Inscripción,3899.39,0.0,2020-09-08
88,TXN-2020-000466,2020CA,Inscripción,3965.02,0.0,2020-03-03
88,TXN-2021-000467,2020CB,Reinscripción,2327.27,0.0,2021-01-15
88,TXN-2022-000468,2020CC,Colegiatura,3815.49,0.0,2022-04-11
88,TXN-2023-000469,2021CA,Reinscripción,3245.05,0.0,2023-11-08
88,TXN-2024-000470,2021CB,Reinscripción,2344.56,0.0,2024-03-09
88,TXN-2025-000471,2021CC,Colegiatura,5595.01,0.0,2025-01-25
89,TXN-2020-000472,2020CA,Inscripción,4976.63,0.0,2020-10-29
89,TXN-2021-000473,2020CB,Colegiatura,5976.3,0.0,2021-05-02
89,TXN-2022-000474,2020CC,Colegiatura,5214.18,0.0,2022-12-21
89,TXN-2023-000475,2021CA,Colegiatura,4534.35,0.0,2023-07-04
89,TXN-2024-000476,2021CB,Colegiatura,4506.7,0.0,2024-10-27
89,TXN-2025-000477,2021CC,Colegiatura,5086.6,3222.69,2025-06-28
90,TXN-2020-000478,2025CA,Inscripción,3808.12,1057.88,2020-11-24
91,TXN-2020-000479,2020CA,Inscripción,3426.38,0.0,2020-03-16
91,TXN-2021-000480,2020CB,Reinscripción,2883.66,1462.58,2021-05-15
91,TXN-2022-000481,2020CC,Colegiatura,5307.94,0.0,2022-05-01
91,TXN-2023-000482,2021CA,Colegiatura,4268.95,0.0,2023-06-02
91,TXN-2024-000483,2021CB,Colegiatura,4596.92,2963.14,2024-11-12
91,TXN-2025-000484,2021CC,Colegiatura,4205.66,0.0,2025-06-16
92,TXN-2020-000485,2024CA,Inscripción,3382.01,2386.48,2020-09-28
92,TXN-2021-000486,2024CB,Colegiatura,5367.2,0.0,2021-06-29
92,TXN-2022-000487,2024CC,Colegiatura,6088.31,0.0,2022-10-17
92,TXN-2023-000488,2025CA,Reinscripción,2596.02,0.0,2023-02-17
92,TXN-2024-000489,2025CA,Reinscripción,2273.28,0.0,2024-07-10
93,TXN-2020-000490,2024CA,Inscripción,3801.95,0.0,2020-04-12
93,TXN-2021-000491,2024CB,Colegiatura,4672.13,2222.27,2021-11-12
93,TXN-2022-000492,2024CC,Colegiatura,4687.12,0.0,2022-01-25
93,TXN-2023-000493,2025CA,Colegiatura,5214.21,541.65,2023-12-05
94,TXN-2020-000494,2022CA,Inscripción,3328.61,0.0,2020-02-17
94,TXN-2021-000495,2022CB,Reinscripción,3299.69,0.0,2021-10-27
94,TXN-2022-000496,2022CC,Colegiatura,4758.07,0.0,2022-10-26
94,TXN-2023-000497,2023CA,Colegiatura,4320.09,3234.05,2023-03-20
94,TXN-2024-000498,2023CB,Colegiatura,4685.68,1859.79,2024-08-31
94,TXN-2025-000499,2023CC,Colegiatura,5607.61,0.0,2025-07-04
95,TXN-2020-000500,2023CA,Inscripción,5453.02,0.0,2020-01-29
95,TXN-2021-000501,2023CB,Reinscripción,2701.95,0.0,2021-11-29
95,TXN-2022-000502,2023CC,Reinscripción,3328.77,0.0,2022-08-17
95,TXN-2023-000503,2024CA,Reinscripción,3249.65,0.0,2023-11-03
95,TXN-2024-000504,2024CB,Colegiatura,4035.09,0.0,2024-01-30
95,TXN-2025-000505,2024CC,Colegiatura,4847.62,0.0,2025-05-26
96,TXN-2020-000506,2023CA,Inscripción,3302.44,0.0,2020-07-18
96,TXN-2021-000507,2023CB,Colegiatura,5969.02,0.0,2021-09-19
96,TXN-2022-000508,2023CC,Colegiatura,5391.96,0.0,2022-05-31
96,TXN-2023-000509,2024CA,Colegiatura,5370.65,0.0,2023-07-26
96,TXN-2024-000510,2024CB,Colegiatura,4354.14,0.0,2024-07-18
96,TXN-2025-000511,2024CC,Colegiatura,5247.09,0.0,2025-08-07
97,TXN-2020-000512,2023CA,Inscripción,5290.54,0.0,2020-09-22
97,TXN-2021-000513,2023CB,Colegiatura,5400.07,0.0,2021-12-05
97,TXN-2022-000514,2023CC,Colegiatura,4114.99,0.0,2022-08-09
97,TXN-2023-000515,2024CA,Colegiatura,4414.9,0.0,2023-10-19
97,TXN-2024-000516,2024CB,Reinscripción,2451.1,0.0,2024-07-02
97,TXN-2025-000517,2024CC,Reinscripción,1866.87,0.0,2025-03-19
98,TXN-2020-000518,2025CA,Inscripción,4535.57,0.0,2020-03-25
99,TXN-2020-000519,2020CA,Inscripción,3703.8,2289.64,2020-04-10
99,TXN-2021-000520,2020CB,Colegiatura,4842.18,3288.51,2021-09-16
99,TXN-2022-000521,2020CC,Colegiatura,4290.11,0.0,2022-12-21
99,TXN-2023-000522,2021CA,Colegiatura,4667.7,0.0,2023-07-07
99,TXN-2024-000523,2021CB,Colegiatura,4362.62,549.64,2024-01-25
99,TXN-2025-000524,2021CC,Colegiatura,5430.22,0.0,2025-05-13
100,TXN-2020-000525,2025CA,Inscripción,4012.59,0.0,2020-04-16
101,TXN-2020-000526,2024CA,Inscripción,5133.94,0.0,2020-07-21
101,TXN-2021-000527,2024CB,Reinscripción,3479.57,0.0,2021-09-02
101,TXN-2022-000528,2024CC,Colegiatura,6135.0,0.0,2022-01-07
102,TXN-2020-000529,2022CA,Inscripción,4734.95,0.0,2020-05-28
102,TXN-2021-000530,2022CB,Reinscripción,2486.65,0.0,2021-05-05
102,TXN-2022-000531,2022CC,Colegiatura,4931.4,0.0,2022-02-17
102,TXN-2023-000532,2023CA,Colegiatura,5442.13,3358.83,2023-04-02
102,TXN-2024-000533,2023CB,Reinscripción,2760.93,0.0,2024-04-25
102,TXN-2025-000534,2023CC,Reinscripción,3431.07,1101.76,2025-01-24
103,TXN-2020-000535,2022CA,Inscripción,4213.54,0.0,2020-05-18
103,TXN-2021-000536,2022CB,Colegiatura,6120.33,0.0,2021-08-02
103,TXN-2022-000537,2022CC,Reinscripción,2995.81,0.0,2022-08-25
103,TXN-2023-000538,2023CA,Colegiatura,5962.58,0.0,2023-08-28
103,TXN-2024-000539,2023CB,Colegiatura,5919.1,0.0,2024-11-19
103,TXN-2025-000540,2023CC,Colegiatura,5105.22,0.0,2025-08-05
104,TXN-2020-000541,2025CA,Inscripción,2702.93,0.0,2020-11-17
105,TXN-2020-000542,2022CA,Inscripción,5083.39,0.0,2020-07-23
105,TXN-2021-000543,2022CB,Colegiatura,5427.63,0.0,2021-03-18
105,TXN-2022-000544,2022CC,Colegiatura,4819.78,3584.76,2022-02-10
105,TXN-2023-000545,2023CA,Colegiatura,5937.83,0.0,2023-05-13
105,TXN-2024-000546,2023CB,Reinscripción,1642.89,1305.9,2024-03-15
105,TXN-2025-000547,2023CC,Reinscripción,1767.25,1529.81,2025-12-04
106,TXN-2020-000548,2022CA,Inscripción,3853.97,0.0,2020-01-09
106,TXN-2021-000549,2022CB,Colegiatura,5107.54,0.0,2021-12-21
106,TXN-2022-000550,2022CC,Colegiatura,4771.18,0.0,2022-07-18
106,TXN-2023-000551,2023CA,Colegiatura,4253.42,0.0,2023-02-23
106,TXN-2024-000552,2023CB,Colegiatura,5045.78,0.0,2024-08-05
106,TXN-2025-000553,2023CC,Reinscripción,1775.8,1496.48,2025-03-25
107,TXN-2020-000554,2025CA,Inscripción,5222.14,574.14,2020-12-01
108,TXN-2020-000555,2024CA,Inscripción,3843.46,0.0,2020-10-31
108,TXN-2021-000556,2024CB,Colegiatura,4248.17,3168.49,2021-12-18
108,TXN-2022-000557,2024CC,Colegiatura,5550.98,0.0,2022-12-18
109,TXN-2020-000558,2020CA,Inscripción,3746.37,2871.1,2020-04-01
109,TXN-2021-000559,2020CA,Reinscripción,2828.63,1863.27,2021-05-22
109,TXN-2022-000560,2020CA,Colegiatura,4984.49,0.0,2022-08-14
109,TXN-2023-000561,2020CA,Colegiatura,4012.52,0.0,2023-01-09
109,TXN-2024-000562,2020CA,Colegiatura,5422.3,0.0,2024-10-26
109,TXN-2025-000563,2020CA,Colegiatura,5790.13,1371.99,2025-07-01
110,TXN-2020-000564,2024CA,Inscripción,4348.02,0.0,2020-06-10
110,TXN-2021-000565,2024CB,Colegiatura,4381.42,2827.99,2021-08-19
110,TXN-2022-000566,2024CC,Colegiatura,5183.46,0.0,2022-09-07
111,TXN-2020-000567,2020CA,Inscripción,2961.5,0.0,2020-05-13
111,TXN-2021-000568,2020CB,Reinscripción,2387.3,1361.51,2021-12-10
111,TXN-2022-000569,2020CC,Reinscripción,2158.01,643.98,2022-08-28
111,TXN-2023-000570,2021CA,Colegiatura,5226.24,0.0,2023-10-14
111,TXN-2024-000571,2021CB,Colegiatura,5474.77,0.0,2024-01-18
111,TXN-2025-000572,2021CC,Reinscripción,1861.95,0.0,2025-12-23
112,TXN-2020-000573,2022CA,Inscripción,3030.74,1504.4,2020-02-05
112,TXN-2021-000574,2022CB,Colegiatura,4797.63,0.0,2021-05-14
112,TXN-2022-000575,2022CC,Colegiatura,6074.47,0.0,2022-09-23
112,TXN-2023-000576,2023CA,Colegiatura,5107.96,0.0,2023-10-10
112,TXN-2024-000577,2023CB,Colegiatura,5832.75,0.0,2024-02-18
112,TXN-2025-000578,2023CC,Colegiatura,5699.18,0.0,2025-05-02
113,TXN-2020-000579,2020CA,Inscripción,4014.73,0.0,2020-02-01
113,TXN-2021-000580,2020CA,Colegiatura,5733.03,0.0,2021-07-23
113,TXN-2022-000581,2020CA,Colegiatura,4511.41,0.0,2022-03-28
113,TXN-2023-000582,2020CA,Colegiatura,4768.9,0.0,2023-10-23
113,TXN-2024-000583,2020CB,Reinscripción,2546.47,0.0,2024-12-14
113,TXN-2025-000584,2020CC,Colegiatura,4387.36,0.0,2025-05-14
114,TXN-2020-000585,2024CA,Inscripción,2538.93,0.0,2020-04-14
114,TXN-2021-000586,2024CB,Reinscripción,2154.72 ,0.0,2021-06-03
114,TXN-2022-000587,2024CC,Colegiatura,4015.2,0.0,2022-05-19
114,TXN-2023-000588,2025CA,Colegiatura,4764.13,0.0,2023-05-14
114,TXN-2024-000589,2025CA,Reinscripción,3193.39,0.0,2024-03-15
115,TXN-2020-000590,2024CA,Inscripción,3033.81,1024.16,2020-11-04
115,TXN-2021-000591,2024CB,Colegiatura,5614.72,1471.01,2021-03-25
115,TXN-2022-000592,2024CC,Colegiatura,4839.04,0.0,2022-04-21
115,TXN-2023-000593,2025CA,Reinscripción,2100.68,0.0,2023-06-22
116,TXN-2020-000594,2020CA,Inscripción,5290.84,0.0,2020-10-01
116,TXN-2021-000595,2020CB,Colegiatura,5871.46,0.0,2021-02-08
116,TXN-2022-000596,2020CC,Colegiatura,5999.04,0.0,2022-01-16
116,TXN-2023-000597,2021CA,Reinscripción,3154.69,555.42,2023-02-12
116,TXN-2024-000598,2021CB,Colegiatura,5918.8,0.0,2024-05-22
116,TXN-2025-000599,2021CC,Colegiatura,5112.56,1081.99,2025-08-23
117,TXN-2020-000600,2024CA,Inscripción,5260.31,0.0,2020-06-27
117,TXN-2021-000601,2024CB,Colegiatura,5040.96,0.0,2021-11-19
117,TXN-2022-000602,2024CC,Colegiatura,4443.25,0.0,2022-01-24
117,TXN-2023-000603,2025CA,Colegiatura,4957.28,0.0,2023-04-13
118,TXN-2020-000604,2024CA,Inscripción,3300.1,1239.18,2020-02-05
118,TXN-2021-000605,2024CB,Colegiatura,4533.48,0.0,2021-07-18
118,TXN-2022-000606,2024CC,Reinscripción,1908.39,0.0,2022-09-17
119,TXN-2020-000607,2022CA,Inscripción,4567.05,0.0,2020-05-24
119,TXN-2021-000608,2022CB,Reinscripción,3344.99,2928.97,2021-01-05
119,TXN-2022-000609,2022CC,Colegiatura,5389.96,0.0,2022-03-02
119,TXN-2023-000610,2023CA,Colegiatura,5168.09,0.0,2023-08-13
119,TXN-2024-000611,2023CB,Colegiatura,3849.07,0.0,2024-07-11
119,TXN-2025-000612,2023CC,Reinscripción,2731.41,0.0,2025-04-28
120,TXN-2020-000613,2022CA,Inscripción,4665.33,3514.91,2020-06-27
120,TXN-2021-000614,2022CB,Colegiatura,5490.24,0.0,2021-02-12
120,TXN-2022-000615,2022CC,Reinscripción,1663.4,0.0,2022-04-13
120,TXN-2023-000616,2023CA,Colegiatura,4221.16,756.25,2023-07-22
120,TXN-2024-000617,2023CB,Colegiatura,5807.3,2528.43,2024-03-28
120,TXN-2025-000618,2023CC,Colegiatura,4771.9,0.0,2025-10-11
121,TXN-2020-000619,2020CA,Inscripción,2746.07,0.0,2020-08-15
121,TXN-2021-000620,2020CA,Colegiatura,4907.84,0.0,2021-06-20
121,TXN-2022-000621,2020CA,Colegiatura,3843.89,0.0,2022-12-12
121,TXN-2023-000622,2020CA,Reinscripción,1579.29,551.41,2023-12-06
121,TXN-2024-000623,2020CB,Colegiatura,5266.87,0.0,2024-04-09
121,TXN-2025-000624,2020CC,Reinscripción,2510.85,0.0,2025-11-04
122,TXN-2020-000625,2020CA,Inscripción,4954.96,0.0,2020-11-09
122,TXN-2021-000626,2020CB,Colegiatura,5027.31,0.0,2021-08-30
122,TXN-2022-000627,2020CC,Colegiatura,5423.1,4185.8,2022-06-23
122,TXN-2023-000628,2021CA,Reinscripción,3222.89,0.0,2023-11-12
122,TXN-2024-000629,2021CB,Colegiatura,4980.39,0.0,2024-05-23
122,TXN-2025-000630,2021CC,Colegiatura,4711.29,1286.42,2025-08-05
123,TXN-2020-000631,2023CA,Inscripción,4711.96,0.0,2020-12-13
123,TXN-2021-000632,2023CB,Reinscripción,2715.92,0.0,2021-04-17
123,TXN-2022-000633,2023CC,Colegiatura,5892.86,0.0,2022-04-08
123,TXN-2023-000634,2024CA,Colegiatura,4707.02,0.0,2023-06-13
123,TXN-2024-000635,2024CB,Reinscripción,1680.49,0.0,2024-06-26
123,TXN-2025-000636,2024CC,Reinscripción,2471.17,0.0,2025-01-02
124,TXN-2020-000637,2022CA,Inscripción,4103.03,0.0,2020-08-02
124,TXN-2021-000638,2022CB,Colegiatura,3961.19,0.0,2021-01-29
124,TXN-2022-000639,2022CC,Colegiatura,4433.52,508.85,2022-01-19
124,TXN-2023-000640,2023CA,Colegiatura,5391.69,0.0,2023-04-13
124,TXN-2024-000641,2023CB,Colegiatura,4424.72,0.0,2024-06-27
124,TXN-2025-000642,2023CC,Colegiatura,5080.14,0.0,2025-01-16
125,TXN-2020-000643,2022CA,Inscripción,4180.34,0.0,2020-03-26
125,TXN-2021-000644,2022CB,Colegiatura,5052.5,2314.26,2021-05-28
125,TXN-2022-000645,2022CC,Colegiatura,4942.17,0.0,2022-05-21
125,TXN-2023-000646,2023CA,Colegiatura,6180.19,0.0,2023-06-06
125,TXN-2024-000647,2023CB,Colegiatura,4329.41,0.0,2024-05-06
125,TXN-2025-000648,2023CC,Reinscripción,2545.15,2522.73,2025-10-27
126,TXN-2020-000649,2023CA,Inscripción,3629.22,3077.4,2020-12-01
126,TXN-2021-000650,2023CB,Colegiatura,4239.43,2015.97,2021-04-27
126,TXN-2022-000651,2023CC,Colegiatura,4997.72,0.0,2022-07-26
126,TXN-2023-000652,2024CA,Reinscripción,1778.44,0.0,2023-02-01
126,TXN-2024-000653,2024CB,Reinscripción,2441.93,1687.74,2024-03-09
126,TXN-2025-000654,2024CC,Colegiatura,4212.42,0.0,2025-04-14
127,TXN-2020-000655,2022CA,Inscripción,5179.11,0.0,2020-10-13
127,TXN-2021-000656,2022CB,Colegiatura,4062.91,0.0,2021-05-10
127,TXN-2022-000657,2022CC,Colegiatura,4952.79,0.0,2022-06-27
127,TXN-2023-000658,2023CA,Colegiatura,4247.01,0.0,2023-11-12
127,TXN-2024-000659,2023CB,Colegiatura,5043.5,0.0,2024-12-05
127,TXN-2025-000660,2023CC,Colegiatura,5559.23,5488.45,2025-01-13
128,TXN-2020-000661,2023CA,Inscripción,5454.88,0.0,2020-10-23
128,TXN-2021-000662,2023CB,Colegiatura,5881.74,0.0,2021-02-28
128,TXN-2022-000663,2023CC,Reinscripción,3394.99,0.0,2022-11-29
128,TXN-2023-000664,2024CA,Colegiatura,4046.12,3490.81,2023-06-19
128,TXN-2024-000665,2024CB,Colegiatura,6047.77,1943.21,2024-09-06
128,TXN-2025-000666,2024CC,Colegiatura,3898.4,2722.23,2025-11-19
129,TXN-2020-000667,2025CA,Inscripción,4610.59,0.0,2020-09-10
130,TXN-2020-000668,2022CA,Inscripción,3936.38,0.0,2020-08-30
130,TXN-2021-000669,2022CB,Colegiatura,4902.63,673.12,2021-08-27
130,TXN-2022-000670,2022CC,Reinscripción,2998.05,914.93,2022-05-01
130,TXN-2023-000671,2023CA,Colegiatura,3862.14,0.0,2023-08-14
130,TXN-2024-000672,2023CB,Colegiatura,5267.42,0.0,2024-03-04
130,TXN-2025-000673,2023CC,Colegiatura,5213.26,0.0,2025-06-16
131,TXN-2020-000674,2020CA,Inscripción,2550.3,0.0,2020-09-01
131,TXN-2021-000675,2020CA,Colegiatura,5019.73,0.0,2021-09-18
131,TXN-2022-000676,2020CA,Reinscripción,3182.35,3124.41,2022-05-27
131,TXN-2023-000677,2020CA,Colegiatura,5356.38,4722.0,2023-10-26
131,TXN-2024-000678,2020CB,Colegiatura,4931.18,0.0,2024-11-25
131,TXN-2025-000679,2020CC,Reinscripción,2806.33,0.0,2025-01-12
132,TXN-2020-000680,2021CA,Inscripción,2825.55,1794.56,2020-03-10
132,TXN-2021-000681,2021CB,Colegiatura,5452.56,0.0,2021-01-30
132,TXN-2022-000682,2021CC,Colegiatura,5548.18,0.0,2022-10-08
132,TXN-2023-000683,2022CA,Colegiatura,6065.9,0.0,2023-03-16
132,TXN-2024-000684,2022CB,Colegiatura,5034.6,3273.61,2024-02-03
132,TXN-2025-000685,2022CC,Colegiatura,5653.82,0.0,2025-08-16
133,TXN-2020-000686,2020CA,Inscripción,3762.61,0.0,2020-10-26
133,TXN-2021-000687,2020CA,Colegiatura,4617.84,0.0,2021-12-22
133,TXN-2022-000688,2020CA,Colegiatura,5887.78,0.0,2022-11-22
133,TXN-2023-000689,2020CA,Colegiatura,3885.86,640.74,2023-06-25
133,TXN-2024-000690,2020CA,Colegiatura,4330.58,3537.25,2024-12-19
133,TXN-2025-000691,2020CA,Colegiatura,4233.3,0.0,2025-11-16
134,TXN-2020-000692,2022CA,Inscripción,4900.6,0.0,2020-10-07
134,TXN-2021-000693,2022CB,Colegiatura,4826.81,0.0,2021-11-27
134,TXN-2022-000694,2022CC,Reinscripción,2649.8,2145.94,2022-11-26
134,TXN-2023-000695,2023CA,Colegiatura,5234.9,0.0,2023-05-21
